timestamp	averaging[s]	PM1 [�g/m�]	PM2.5 [�g/m�]	PM4 [�g/m�]	PM10 [�g/m�]	PMtot [�g/m�]	CO2 [ppm]	VOC [ppb]	VOC [mg/m�]	Cn [1/cm�]	M1,0 [�m]	M2,0 [�m�]	M3,0 [�m�]	x10(dCn) [�m]	x16(dCn) [�m]	x50(dCn) [�m]	x84(dCn) [�m]	x90(dCn) [�m]	Cn [1/m�]	PIA [1/m�]	T [�C]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(�m) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
05.02.2024 15:07:10	10.00	3.35	7.01	11.44	12.96	14.20	690.40	204.90	0.92	56.74	0.31	0.19	0.31	0.20	0.20	0.24	0.31	0.41	56735697.20	0.00	24.75	998.59	33.80	48.00	0.68	1.38	25.00	->	1.85	8.79	8.69	7.51	7.37	7.01	5.49	1.86	0.92	0.92	0.48	0.44	0.22	0.53	0.22	0.41	0.22	0.27	0.46	0.20	0.53	0.27	0.35	0.35	0.32	0.05	0.00	0.08	0.01	0.16	0.00	0.00	0.15	0.30	0.13	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:07:20	10.00	3.35	6.25	9.30	11.31	12.56	689.80	198.20	0.89	54.95	0.31	0.17	0.29	0.20	0.20	0.24	0.30	0.43	54946377.60	0.00	24.71	998.44	33.89	48.00	0.70	1.37	25.00	->	1.93	8.61	8.90	6.35	6.53	6.65	6.20	2.01	0.77	0.49	0.50	0.55	0.22	0.33	0.63	0.35	0.53	0.48	0.42	0.08	0.49	0.36	0.40	0.03	0.16	0.06	0.00	0.00	0.00	0.35	0.25	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:07:30	10.00	3.43	6.38	10.34	13.81	15.86	687.20	194.40	0.88	54.68	0.31	0.20	0.42	0.20	0.20	0.24	0.32	0.49	54677187.60	0.00	24.71	998.43	34.04	48.00	0.71	1.37	25.00	->	2.30	7.76	8.87	6.62	6.73	5.92	5.14	2.35	1.20	0.52	0.28	0.27	0.50	0.72	1.19	0.67	0.78	0.36	0.30	0.16	0.35	0.30	0.23	0.00	0.04	0.27	0.00	0.00	0.00	0.27	0.29	0.00	0.00	0.00	0.00	0.00	0.08	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:07:40	10.00	3.06	4.69	6.42	6.72	7.07	685.50	193.10	0.87	51.35	0.29	0.13	0.14	0.20	0.20	0.24	0.31	0.43	51351903.20	0.00	24.71	998.43	34.19	48.00	0.72	1.38	25.00	->	1.96	7.72	8.23	7.46	6.07	5.36	4.88	2.65	0.75	0.51	0.12	0.15	0.60	0.59	0.74	0.63	0.65	0.10	0.17	0.55	0.09	0.25	0.00	0.14	0.21	0.32	0.00	0.11	0.11	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:07:50	10.00	3.00	4.44	5.19	5.15	5.19	686.00	194.00	0.87	49.75	0.29	0.12	0.08	0.20	0.20	0.24	0.31	0.43	49752598.80	0.00	24.79	998.40	33.98	48.00	0.72	1.38	25.00	->	2.18	6.90	8.51	7.97	5.64	5.17	4.25	1.86	0.51	0.43	0.67	0.55	0.44	0.84	0.44	0.59	0.32	0.08	0.30	0.49	0.06	0.44	0.00	0.30	0.17	0.06	0.06	0.18	0.16	0.04	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:08:00	10.00	3.31	5.76	7.81	7.66	7.82	686.70	192.00	0.87	51.97	0.31	0.14	0.13	0.20	0.21	0.24	0.34	0.47	51969455.20	0.00	24.71	998.48	33.89	48.00	0.72	1.38	25.00	->	2.32	5.95	8.94	6.82	6.41	6.24	4.56	1.87	0.48	0.52	0.87	0.54	0.77	1.08	0.37	0.91	0.34	0.42	0.21	0.33	0.27	0.23	0.19	0.21	0.11	0.10	0.12	0.04	0.19	0.03	0.05	0.20	0.16	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:08:10	10.00	3.41	6.45	8.86	8.69	8.88	686.80	191.20	0.86	51.32	0.32	0.16	0.15	0.20	0.21	0.24	0.34	0.48	51320232.40	0.00	24.71	998.48	34.04	48.00	0.72	1.38	25.00	->	2.09	5.52	8.57	6.98	6.17	6.24	4.51	2.40	1.01	0.49	0.62	0.35	0.60	0.79	0.47	0.90	0.13	0.33	0.18	0.44	0.23	0.26	0.49	0.03	0.20	0.27	0.03	0.01	0.20	0.09	0.27	0.21	0.11	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:08:20	10.00	3.01	4.75	6.05	5.97	6.07	686.10	190.00	0.86	48.83	0.30	0.13	0.10	0.20	0.21	0.24	0.32	0.44	48834187.20	0.00	24.71	998.51	34.06	48.00	0.72	1.38	25.00	->	1.76	5.53	8.68	6.32	6.65	5.09	4.81	1.94	1.25	0.33	0.56	0.29	1.10	0.78	0.73	0.49	0.38	0.09	0.09	0.37	0.02	0.13	0.43	0.09	0.22	0.16	0.00	0.00	0.11	0.17	0.13	0.07	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:08:30	10.00	3.05	5.26	8.38	8.93	9.61	686.90	192.70	0.87	50.51	0.30	0.15	0.21	0.20	0.21	0.24	0.31	0.43	50512664.00	0.00	24.71	998.46	34.14	48.00	0.72	1.38	25.00	->	1.70	6.07	8.52	6.94	7.69	5.99	4.84	1.06	1.42	0.45	0.19	0.29	1.00	0.45	0.51	0.25	0.65	0.33	0.16	0.22	0.00	0.12	0.48	0.39	0.18	0.00	0.00	0.00	0.23	0.09	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 15:08:40	10.00	3.13	5.10	8.24	8.87	9.60	687.50	196.10	0.88	55.36	0.29	0.14	0.19	0.20	0.21	0.24	0.30	0.40	55358078.40	0.00	24.71	998.54	34.10	48.00	0.72	1.38	25.00	->	1.51	7.40	8.91	8.44	6.83	8.22	4.74	1.68	1.01	0.95	0.06	0.32	0.73	0.54	0.41	0.49	0.76	0.46	0.41	0.28	0.00	0.18	0.12	0.32	0.06	0.00	0.00	0.00	0.14	0.08	0.00	0.00	0.00	0.00	0.12	0.04	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
