timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-09T01:14:52,37.99,843.01,25.40,1478.46,5638.14,5051.27,43.65,22.82,0.5,1136.2,30.0,0.55,0.49,0.3761,840.9734,31.0000,48.12,23.31,981.88,19.05,10.39
2024-02-09T01:14:57,37.99,842.39,25.40,1477.37,5640.72,5053.58,65.68,34.34,0.5,1137.4,30.0,0.55,0.49,0.3760,840.6715,31.0000,48.10,23.31,981.88,19.05,10.39
2024-02-09T01:15:02,38.02,841.91,25.41,1476.51,5632.93,5046.64,51.22,26.78,0.5,1137.4,30.0,0.74,0.67,0.3760,840.7499,31.0000,48.08,23.31,981.87,35.29,19.25
2024-02-09T01:15:08,37.99,842.15,25.38,1476.93,5645.85,5058.20,44.34,23.18,0.5,1136.5,30.0,0.86,0.77,0.3760,840.6333,31.0000,48.10,23.31,981.87,35.29,19.25
2024-02-09T01:15:13,37.94,841.75,25.41,1476.20,5674.11,5083.64,58.11,30.38,0.5,1135.6,30.0,0.88,0.79,0.3760,840.7830,31.0000,48.07,23.31,981.85,19.05,10.39
2024-02-09T01:15:19,37.94,842.11,25.41,1476.84,5656.13,5067.45,36.74,19.21,0.5,1134.7,30.0,0.81,0.72,0.3760,840.7147,31.0000,48.07,23.31,981.87,19.05,10.39
2024-02-09T01:15:24,37.94,841.90,25.38,1476.41,5663.57,5074.39,36.74,19.21,0.5,1137.4,30.0,0.80,0.71,0.3758,840.1965,32.0000,48.05,23.32,981.84,27.59,15.05
2024-02-09T01:15:29,37.93,841.92,25.40,1476.50,5632.83,5046.64,51.22,26.78,0.5,1138.1,30.0,0.80,0.71,0.3760,840.7099,31.0000,48.06,23.31,981.85,19.05,10.39
2024-02-09T01:15:35,37.97,842.03,25.40,1476.71,5632.93,5046.64,51.22,26.78,0.5,1140.1,30.0,0.75,0.67,0.3762,841.1448,31.0000,48.06,23.31,981.87,27.59,15.05
2024-02-09T01:15:40,37.97,842.16,25.40,1476.93,5663.85,5074.39,51.22,26.78,0.5,1139.3,30.0,0.74,0.66,0.3762,841.0949,32.0000,48.05,23.31,981.86,35.29,19.25
2024-02-09T01:15:45,37.95,842.35,25.38,1477.23,5658.58,5069.77,65.68,34.34,0.5,1139.8,30.0,0.72,0.64,0.3761,840.8428,32.0000,48.07,23.31,981.84,19.05,10.39
2024-02-09T01:15:51,37.94,842.23,25.41,1477.06,5653.57,5065.14,72.57,37.94,0.5,1141.7,30.0,0.69,0.62,0.3761,840.8818,31.0000,48.08,23.30,981.83,26.75,14.59
2024-02-09T01:15:56,37.93,842.30,25.41,1477.15,5653.45,5065.14,72.57,37.94,0.5,1137.3,30.0,0.73,0.65,0.3761,840.8404,31.0000,48.10,23.31,981.85,10.51,5.73
2024-02-09T01:16:01,37.96,842.26,25.44,1477.12,5669.04,5079.02,50.53,26.42,0.5,1135.8,30.0,0.77,0.69,0.3760,840.7447,31.0000,48.11,23.30,981.83,19.05,10.39
2024-02-09T01:16:07,37.98,841.81,25.41,1476.26,5653.34,5065.14,51.22,26.78,0.5,1137.8,30.0,0.88,0.79,0.3765,841.8192,32.0000,48.10,23.31,981.83,26.75,14.59
2024-02-09T01:16:12,37.96,842.01,25.42,1476.63,5637.91,5051.27,43.65,22.82,0.5,1137.9,30.0,0.83,0.74,0.3760,840.7439,31.0000,48.12,23.31,981.84,27.59,15.05
2024-02-09T01:16:17,37.99,842.05,25.41,1476.70,5676.62,5085.95,51.22,26.78,0.5,1138.0,30.0,0.84,0.75,0.3762,841.1218,31.0000,48.13,23.31,981.84,60.06,32.76
2024-02-09T01:16:23,37.99,841.82,25.41,1476.32,5656.07,5067.45,29.17,15.25,0.5,1136.8,30.0,0.81,0.73,0.3762,841.1364,31.0000,48.15,23.31,981.85,35.29,19.25
2024-02-09T01:16:28,37.94,841.10,25.41,1475.08,5648.43,5060.52,51.22,26.78,0.5,1138.4,30.0,2.29,2.05,0.3761,840.8289,31.0000,48.12,23.31,981.87,43.84,23.91
2024-02-09T01:16:34,37.97,840.96,25.41,1474.75,5681.58,5090.58,43.65,22.82,0.5,1141.0,30.0,1.96,1.76,0.3761,840.9444,31.0000,48.05,23.31,981.80,35.29,19.25
2024-02-09T01:16:39,37.81,841.23,25.42,1475.25,5679.16,5088.27,29.86,15.61,0.5,1137.2,30.0,1.43,1.28,0.3763,841.3132,31.0000,47.96,23.31,981.83,42.97,23.44
2024-02-09T01:16:44,37.72,840.50,25.41,1473.98,5666.26,5076.70,37.43,19.57,0.5,1135.4,30.0,1.19,1.07,0.3762,841.1858,31.0000,47.82,23.31,981.83,35.29,19.25
2024-02-09T01:16:50,37.47,840.76,25.40,1474.38,5658.34,5069.77,30.54,15.97,0.5,1135.3,30.0,1.07,0.96,0.3764,841.4964,31.0000,47.41,23.30,981.77,1.96,1.07
2024-02-09T01:16:55,36.96,840.57,25.40,1474.01,5650.43,5062.83,9.89,5.17,0.5,1137.0,30.0,0.91,0.81,0.3761,840.8028,31.0000,46.82,23.31,981.77,9.66,5.27
2024-02-09T01:17:00,36.10,840.61,25.38,1474.15,5655.89,5067.45,-3.21,-1.68,0.5,1142.9,30.0,0.84,0.75,0.3759,840.4996,31.0000,45.92,23.30,981.79,-15.99,-8.72
2024-02-09T01:17:06,35.20,840.72,25.37,1474.37,5624.99,5039.70,-38.35,-20.05,0.5,1146.0,30.0,0.71,0.64,0.3759,840.5351,31.0000,44.56,23.29,981.77,-33.07,-18.04
2024-02-09T01:17:11,33.80,841.06,25.37,1475.06,5640.81,5053.58,-58.32,-30.49,0.5,1146.7,30.0,0.58,0.52,0.3758,840.3443,31.0000,43.33,23.29,981.83,-41.62,-22.70
2024-02-09T01:17:16,32.77,841.30,25.37,1475.48,5615.02,5030.45,-86.57,-45.26,0.5,1150.4,30.0,0.48,0.43,0.3760,840.6734,31.0000,41.63,23.28,981.80,-50.16,-27.36
2024-02-09T01:17:22,30.96,841.36,25.38,1475.64,5599.74,5016.58,-79.00,-41.30,0.5,1153.2,30.0,0.45,0.40,0.3761,840.9984,32.0000,39.94,23.27,981.80,-50.17,-27.36
2024-02-09T01:17:27,29.67,840.98,25.35,1475.07,5556.21,4977.27,-107.24,-56.06,0.5,1160.4,30.0,0.41,0.36,0.3765,842.0192,31.0000,38.37,23.25,981.80,-51.01,-27.82
2024-02-09T01:17:32,27.97,840.85,25.34,1474.94,5566.94,4986.52,-92.79,-48.50,0.5,1162.0,30.0,0.37,0.34,0.3770,843.0396,32.0000,37.01,23.23,981.80,-75.81,-41.34
2024-02-09T01:17:38,26.81,840.65,25.31,1474.63,5538.68,4961.08,-86.59,-45.26,0.5,1168.9,30.0,0.37,0.33,0.3774,844.1337,31.0000,35.47,23.21,981.76,-50.17,-27.36
2024-02-09T01:17:43,25.21,840.42,25.31,1474.22,5556.72,4977.27,-121.05,-63.27,0.5,1169.6,30.0,0.40,0.36,0.3782,845.7361,31.0000,34.22,23.21,981.75,-84.36,-46.00
2024-02-09T01:17:49,24.16,840.49,25.30,1474.49,5562.40,4981.89,-99.69,-52.10,0.5,1178.7,30.0,0.51,0.46,0.3785,846.6255,31.0000,33.04,23.19,981.78,-59.57,-32.48
2024-02-09T01:17:54,23.46,840.65,25.25,1474.81,5541.92,4963.39,-127.95,-66.87,0.5,1177.4,30.0,0.46,0.41,0.3797,849.3319,31.0000,31.89,23.17,981.75,-85.21,-46.46
2024-02-09T01:17:59,22.49,841.38,25.22,1476.19,5552.65,4972.64,-106.59,-55.70,0.5,1183.5,30.0,0.46,0.41,0.3803,850.7146,31.0000,31.06,23.15,981.75,-84.37,-46.00
2024-02-09T01:18:05,21.86,841.46,25.24,1476.47,5498.91,4924.08,-106.59,-55.70,0.5,1189.7,30.0,0.45,0.40,0.3807,851.7419,31.0000,29.93,23.12,981.74,-76.68,-41.80
2024-02-09T01:18:10,20.97,842.00,25.20,1477.60,5517.69,4940.27,-106.61,-55.70,0.5,1194.8,30.0,0.60,0.54,0.3811,852.7180,31.0000,29.05,23.09,981.76,-84.39,-46.00
2024-02-09T01:18:15,20.33,842.35,25.18,1478.37,5510.53,4933.33,-92.84,-48.50,0.5,1201.8,30.0,0.71,0.64,0.3821,854.9847,31.0000,28.47,23.06,981.77,-60.46,-32.95
2024-02-09T01:18:21,19.83,842.73,25.14,1479.20,5477.50,4903.27,-85.95,-44.90,0.5,1200.0,30.0,0.74,0.66,0.3831,857.2411,31.0000,28.01,23.03,981.77,-84.41,-46.00
2024-02-09T01:18:26,19.45,842.74,25.11,1479.26,5500.99,4924.08,-93.54,-48.86,0.5,1204.5,30.0,0.78,0.70,0.3832,857.6456,31.0000,27.27,23.00,981.71,-92.97,-50.66
2024-02-09T01:18:31,19.06,843.31,25.10,1480.49,5481.14,4905.58,-64.58,-33.73,0.5,1209.3,30.0,0.71,0.64,0.3838,859.0020,31.0000,26.83,22.97,981.76,-68.16,-37.14
2024-02-09T01:18:37,18.55,843.03,25.10,1480.13,5479.05,4903.27,-121.16,-63.27,0.5,1211.3,30.0,0.70,0.62,0.3846,860.9796,31.0000,26.04,22.94,981.74,-92.99,-50.66
2024-02-09T01:18:42,17.93,843.43,25.04,1480.94,5487.21,4910.20,-107.36,-56.06,0.5,1217.8,30.0,0.71,0.64,0.3852,862.3636,31.0000,25.39,22.91,981.72,-84.44,-46.00
2024-02-09T01:18:47,17.47,842.72,25.00,1479.89,5456.85,4882.45,-72.88,-38.05,0.5,1221.1,30.0,0.78,0.70,0.3864,865.1565,31.0000,25.17,22.88,981.74,-51.94,-28.29
2024-02-09T01:18:53,17.44,842.48,24.98,1479.56,5477.93,4900.95,-65.30,-34.09,0.5,1220.7,30.0,0.78,0.70,0.3870,866.5313,31.0000,24.98,22.85,981.71,-51.94,-28.29
2024-02-09T01:18:58,17.30,842.06,24.98,1479.05,5512.34,4931.02,-64.62,-33.73,0.5,1222.7,30.0,0.74,0.66,0.3880,868.8920,31.0000,24.77,22.82,981.75,-84.47,-46.00
2024-02-09T01:19:04,17.13,841.51,24.95,1478.34,5510.71,4928.70,-44.62,-23.29,0.5,1229.5,30.0,0.69,0.62,0.3887,870.6479,31.0000,24.72,22.77,981.76,-34.84,-18.97
2024-02-09T01:19:09,17.18,841.76,24.87,1478.95,5475.15,4896.33,-23.23,-12.12,0.5,1226.9,30.0,0.62,0.55,0.3902,873.9608,31.0000,24.91,22.74,981.77,-50.26,-27.36
2024-02-09T01:19:14,17.70,841.40,24.84,1478.50,5480.99,4900.95,-23.92,-12.48,0.6,1232.8,30.0,0.54,0.48,0.3913,876.5892,31.0000,25.36,22.70,981.76,-26.29,-14.31
2024-02-09T01:19:20,18.13,841.01,24.82,1477.93,5517.63,4933.33,-31.51,-16.44,0.5,1232.1,30.0,0.53,0.48,0.3916,877.2815,31.0000,25.94,22.67,981.74,-16.87,-9.18
2024-02-09T01:19:25,19.02,841.01,24.82,1478.13,5505.50,4921.77,-3.22,-1.68,0.6,1233.0,30.0,0.86,0.77,0.3932,881.1106,31.0000,26.62,22.62,981.71,-9.17,-4.99
2024-02-09T01:19:30,19.62,840.81,24.76,1477.98,5459.63,4880.14,-3.22,-1.68,0.5,1226.5,30.0,1.28,1.15,0.3925,879.6320,31.0000,27.23,22.58,981.71,-16.87,-9.18
2024-02-09T01:19:36,20.26,841.13,24.74,1478.70,5491.26,4907.89,3.70,1.93,0.5,1228.4,29.0,1.20,1.08,0.3916,877.7989,31.0000,27.75,22.56,981.75,-16.87,-9.18
2024-02-09T01:19:41,20.63,841.84,24.72,1480.08,5489.17,4905.58,-3.91,-2.04,0.5,1223.6,30.0,1.14,1.03,0.3909,876.2204,31.0000,28.26,22.53,981.73,-33.16,-18.04
2024-02-09T01:19:46,21.00,841.58,24.67,1479.82,5489.93,4905.58,4.39,2.29,0.5,1221.9,29.0,1.19,1.07,0.3901,874.5369,31.0000,28.49,22.49,981.74,-9.17,-4.99
2024-02-09T01:19:52,21.14,842.08,24.67,1480.82,5461.92,4880.14,-17.03,-8.88,0.5,1222.1,29.0,1.09,0.98,0.3895,873.2014,31.0000,28.51,22.46,981.72,-17.74,-9.65
2024-02-09T01:19:57,21.04,842.35,24.62,1481.54,5462.80,4880.14,-16.34,-8.52,0.5,1225.7,29.0,1.02,0.92,0.3886,871.3663,31.0000,28.43,22.42,981.74,-9.18,-4.99
2024-02-09T01:20:02,20.77,842.85,24.59,1482.55,5504.71,4917.14,-88.21,-45.98,0.5,1222.5,29.0,0.93,0.83,0.3883,870.7733,31.0000,28.17,22.39,981.73,-17.75,-9.65
2024-02-09T01:20:08,20.20,842.47,24.53,1482.04,5481.96,4896.33,-30.16,-15.72,0.5,1220.2,29.0,0.83,0.74,0.3877,869.5238,31.0000,27.68,22.35,981.70,-34.89,-18.97
2024-02-09T01:20:13,19.69,842.99,24.52,1483.19,5454.37,4870.89,-65.42,-34.09,0.5,1222.3,29.0,0.72,0.65,0.3872,868.6071,31.0000,27.11,22.31,981.73,-34.89,-18.97
2024-02-09T01:20:19,19.12,843.03,24.48,1483.47,5460.36,4875.52,-73.03,-38.05,0.5,1223.1,29.0,0.67,0.60,0.3872,868.7357,31.0000,26.53,22.26,981.70,-26.33,-14.31
2024-02-09T01:20:24,18.49,842.93,24.43,1483.48,5466.18,4880.14,-71.65,-37.33,0.5,1226.5,29.0,0.53,0.47,0.3871,868.6739,31.0000,26.06,22.23,981.72,-68.33,-37.14
2024-02-09T01:20:29,18.07,842.36,24.40,1482.80,5456.97,4870.89,-79.29,-41.30,0.5,1230.8,29.0,0.46,0.41,0.3874,869.5178,31.0000,25.39,22.18,981.76,-52.06,-28.29
2024-02-09T01:20:35,17.56,842.40,24.39,1483.01,5460.10,4873.20,-79.30,-41.30,0.5,1231.9,29.0,0.41,0.37,0.3876,869.8802,31.0000,24.88,22.14,981.73,-52.07,-28.29
2024-02-09T01:20:40,17.18,842.76,24.35,1483.95,5435.31,4850.08,-58.55,-30.49,0.5,1233.5,29.0,0.43,0.39,0.3883,871.7555,31.0000,24.60,22.10,981.79,-51.21,-27.82
2024-02-09T01:20:45,16.94,842.11,24.32,1482.96,5394.45,4813.08,-30.19,-15.72,0.6,1239.9,29.0,0.43,0.39,0.3893,873.9538,31.0000,24.43,22.05,981.74,-42.64,-23.16
2024-02-09T01:20:51,16.98,842.18,24.25,1483.29,5423.71,4838.52,-37.82,-19.69,0.6,1240.1,29.0,0.49,0.44,0.3902,876.2061,31.0000,24.39,22.01,981.74,-26.35,-14.31
2024-02-09T01:20:56,17.31,843.04,24.23,1485.01,5445.22,4857.02,-23.29,-12.12,0.6,1241.3,29.0,0.60,0.54,0.3918,879.9439,31.0000,24.70,21.97,981.75,-9.19,-4.99
2024-02-09T01:21:01,17.43,842.21,24.18,1483.75,5425.21,4838.52,-10.15,-5.28,0.6,1246.2,29.0,0.69,0.62,0.3922,881.0274,30.0000,25.08,21.93,981.74,-17.77,-9.65
2024-02-09T01:21:07,18.16,842.37,24.15,1484.18,5446.46,4857.02,18.24,9.49,0.6,1241.4,29.0,0.76,0.69,0.3928,882.2845,30.0000,25.67,21.90,981.74,-1.46,-0.79
2024-02-09T01:21:12,18.62,841.58,24.14,1482.97,5426.40,4838.52,24.47,12.73,0.6,1245.1,29.0,0.93,0.84,0.3926,882.1059,30.0000,26.26,21.86,981.73,0.26,0.14
2024-02-09T01:21:18,19.43,840.56,24.08,1481.39,5414.23,4826.95,10.63,5.53,0.6,1237.8,29.0,1.01,0.92,0.3927,882.4086,31.0000,26.98,21.82,981.74,-33.24,-18.04
2024-02-09T01:21:23,19.94,840.79,24.05,1482.01,5409.79,4822.33,17.55,9.13,0.5,1235.4,29.0,1.03,0.94,0.3921,881.1854,30.0000,27.55,21.78,981.74,7.98,4.33
2024-02-09T01:21:28,20.47,839.64,24.02,1480.15,5407.85,4820.02,10.63,5.53,0.5,1233.0,29.0,1.05,0.95,0.3914,879.7124,30.0000,28.01,21.75,981.76,-8.33,-4.52
2024-02-09T01:21:34,20.72,839.90,24.01,1480.78,5418.82,4829.27,-3.23,-1.68,0.5,1231.3,29.0,0.96,0.87,0.3906,877.9630,30.0000,28.36,21.70,981.70,15.72,8.53
2024-02-09T01:21:39,20.96,839.72,23.97,1480.65,5401.38,4813.08,3.71,1.93,0.5,1229.2,29.0,0.82,0.74,0.3895,875.6152,30.0000,28.45,21.67,981.73,-9.20,-4.99
2024-02-09T01:21:44,20.99,839.93,23.95,1481.16,5427.85,4836.20,-24.00,-12.48,0.5,1227.9,29.0,0.73,0.67,0.3887,873.8282,30.0000,28.43,21.64,981.73,-17.79,-9.65
2024-02-09T01:21:50,20.75,840.04,23.91,1481.58,5400.06,4810.77,-23.31,-12.12,0.5,1226.9,29.0,0.64,0.58,0.3879,872.2305,30.0000,28.22,21.60,981.73,-26.39,-14.31
2024-02-09T01:21:55,20.38,839.94,23.87,1481.56,5374.70,4787.64,-45.50,-23.65,0.5,1230.4,29.0,0.53,0.48,0.3878,872.0894,30.0000,27.89,21.57,981.74,-10.05,-5.45
2024-02-09T01:22:00,20.06,839.66,23.85,1481.26,5401.37,4810.77,-51.74,-26.89,0.5,1230.9,29.0,0.52,0.47,0.3874,871.2973,30.0000,27.32,21.53,981.74,-2.32,-1.26
2024-02-09T01:22:06,19.53,839.77,23.81,1481.63,5381.21,4792.27,-30.25,-15.72,0.5,1232.2,29.0,0.60,0.54,0.3871,870.7752,30.0000,27.02,21.49,981.71,-10.05,-5.45
2024-02-09T01:22:11,18.93,839.56,23.74,1481.48,5382.04,4792.27,-58.68,-30.49,0.5,1234.7,29.0,0.68,0.62,0.3873,871.2189,30.0000,26.46,21.46,981.76,-18.65,-10.11
2024-02-09T01:22:16,18.53,839.18,23.74,1480.98,5372.28,4783.02,-28.87,-15.00,0.5,1236.0,29.0,0.64,0.57,0.3873,871.3627,30.0000,26.03,21.42,981.75,-27.25,-14.77
2024-02-09T01:22:22,17.97,838.19,23.70,1479.54,5399.33,4806.14,-44.14,-22.93,0.6,1239.7,29.0,0.59,0.54,0.3871,871.0656,30.0000,25.49,21.37,981.78,-18.66,-10.11
2024-02-09T01:22:27,17.72,838.04,23.65,1479.44,5358.41,4769.14,-44.15,-22.93,0.6,1241.7,29.0,0.59,0.53,0.3877,872.6283,30.0000,25.27,21.33,981.76,-26.41,-14.31
2024-02-09T01:22:33,17.39,838.37,23.63,1480.15,5379.65,4787.64,-37.91,-19.69,0.6,1242.6,28.0,0.59,0.53,0.3887,874.8884,30.0000,25.14,21.29,981.71,14.88,8.06
2024-02-09T01:22:38,17.37,838.13,23.57,1479.98,5312.99,4727.52,-17.10,-8.88,0.6,1250.2,29.0,0.60,0.54,0.3895,876.9858,30.0000,25.21,21.25,981.74,-0.61,-0.33
2024-02-09T01:22:43,17.64,838.72,23.57,1481.19,5355.17,4764.52,-2.54,-1.32,0.6,1247.2,29.0,0.70,0.63,0.3904,878.9699,30.0000,25.45,21.22,981.75,-1.46,-0.79
2024-02-09T01:22:49,18.19,838.53,23.53,1480.99,5337.49,4748.33,25.22,13.09,0.6,1251.9,28.0,0.71,0.64,0.3910,880.3323,30.0000,25.80,21.19,981.75,-0.61,-0.33
2024-02-09T01:22:54,18.70,838.29,23.52,1480.77,5392.78,4796.89,-3.24,-1.68,0.6,1249.5,28.0,0.70,0.63,0.3911,880.7540,30.0000,26.49,21.15,981.74,8.00,4.33
2024-02-09T01:22:59,19.45,837.48,23.43,1479.35,5338.25,4748.33,32.15,16.69,0.6,1245.0,28.0,0.61,0.55,0.3912,880.9122,30.0000,27.09,21.13,981.69,8.00,4.33
2024-02-09T01:23:05,19.99,837.88,23.43,1480.29,5359.90,4766.83,32.16,16.69,0.6,1243.6,29.0,0.67,0.60,0.3909,880.4326,30.0000,27.80,21.10,981.74,24.36,13.19
2024-02-09T01:23:10,20.75,837.00,23.39,1478.89,5363.07,4769.14,39.10,20.29,0.6,1240.5,28.0,0.72,0.65,0.3904,879.4236,30.0000,28.43,21.07,981.75,16.61,8.99
2024-02-09T01:23:15,21.20,837.29,23.39,1479.55,5342.77,4750.64,39.10,20.29,0.6,1240.9,28.0,0.69,0.62,0.3894,877.1754,30.0000,29.00,21.05,981.77,8.00,4.33
2024-02-09T01:23:21,21.75,837.53,23.34,1480.03,5379.44,4783.02,45.37,23.54,0.5,1230.7,28.0,0.80,0.72,0.3883,874.7904,30.0000,29.54,21.02,981.72,32.98,17.85
2024-02-09T01:23:26,21.94,836.90,23.33,1479.06,5343.54,4750.64,39.11,20.29,0.5,1231.2,28.0,0.96,0.86,0.3876,873.4552,30.0000,29.79,20.99,981.71,8.00,4.33
2024-02-09T01:23:31,22.19,837.25,23.30,1479.81,5364.81,4769.14,18.29,9.49,0.5,1228.8,28.0,1.02,0.91,0.3868,871.6054,30.0000,29.96,20.97,981.73,-0.61,-0.33
2024-02-09T01:23:37,22.07,836.58,23.27,1478.81,5352.48,4757.58,4.42,2.29,0.5,1227.7,28.0,0.97,0.87,0.3862,870.4425,30.0000,29.91,20.94,981.76,-9.22,-4.99
2024-02-09T01:23:42,21.72,835.60,23.24,1477.20,5334.66,4741.39,-2.55,-1.32,0.5,1229.4,28.0,0.82,0.73,0.3853,868.3608,30.0000,29.57,20.92,981.76,-1.46,-0.79
2024-02-09T01:23:48,21.43,834.97,23.22,1476.15,5334.90,4741.39,-31.01,-16.08,0.5,1231.5,28.0,0.77,0.69,0.3848,867.3159,30.0000,29.22,20.90,981.74,-10.07,-5.45
2024-02-09T01:23:53,20.81,834.71,23.16,1475.91,5333.09,4739.08,-37.97,-19.69,0.5,1233.9,28.0,0.74,0.66,0.3840,865.5838,30.0000,28.57,20.86,981.75,-2.33,-1.26
2024-02-09T01:23:58,20.36,834.73,23.13,1476.11,5312.88,4720.58,-30.32,-15.72,0.5,1234.5,28.0,0.67,0.60,0.3838,865.3885,30.0000,27.91,20.84,981.80,-26.46,-14.31
2024-02-09T01:24:04,19.63,834.25,23.12,1475.28,5286.94,4697.45,-30.32,-15.72,0.5,1233.5,28.0,0.58,0.52,0.3846,867.0597,30.0000,27.46,20.82,981.75,-18.69,-10.11
2024-02-09T01:24:09,19.29,834.72,23.10,1476.29,5284.95,4695.14,-51.87,-26.89,0.6,1241.2,28.0,0.55,0.49,0.3846,867.2108,30.0000,26.94,20.79,981.76,-2.33,-1.26
2024-02-09T01:24:14,18.79,835.09,23.07,1477.13,5324.64,4729.83,-23.38,-12.12,0.6,1243.0,28.0,0.58,0.52,0.3849,867.9860,30.0000,26.59,20.77,981.81,-1.46,-0.79
2024-02-09T01:24:20,18.63,835.12,23.05,1477.29,5286.02,4695.14,-16.44,-8.52,0.6,1243.9,28.0,0.73,0.65,0.3857,869.8457,30.0000,26.36,20.74,981.79,-10.08,-5.45
2024-02-09T01:24:25,18.49,834.80,23.02,1476.76,5309.55,4715.95,-2.55,-1.32,0.6,1246.1,28.0,0.85,0.76,0.3864,871.5156,30.0000,26.25,20.72,981.74,7.16,3.87
2024-02-09T01:24:30,18.64,834.46,23.01,1476.37,5284.29,4692.83,-3.24,-1.68,0.6,1249.0,28.0,0.79,0.71,0.3874,873.8000,30.0000,26.52,20.70,981.82,15.78,8.53
2024-02-09T01:24:36,19.09,834.24,23.01,1476.11,5297.78,4704.39,25.26,13.09,0.6,1249.6,28.0,0.70,0.63,0.3883,875.9308,30.0000,26.94,20.66,981.77,15.78,8.53
2024-02-09T01:24:41,19.47,833.88,22.98,1475.48,5300.38,4706.70,32.21,16.69,0.6,1248.5,28.0,0.68,0.61,0.3883,875.9555,30.0000,27.43,20.65,981.74,16.63,8.99
2024-02-09T01:24:46,20.18,834.08,22.93,1475.88,5284.97,4692.83,32.21,16.69,0.6,1247.0,28.0,0.66,0.59,0.3882,875.8784,30.0000,28.15,20.64,981.74,40.77,22.04
2024-02-09T01:24:52,20.68,834.25,22.93,1476.37,5280.39,4688.20,46.13,23.90,0.6,1245.2,28.0,0.63,0.56,0.3878,874.9513,30.0000,28.71,20.62,981.80,33.02,17.85
2024-02-09T01:24:57,21.37,833.94,22.92,1475.85,5267.48,4676.64,46.13,23.90,0.6,1242.8,28.0,0.65,0.58,0.3871,873.5176,30.0000,29.38,20.60,981.75,33.03,17.85
2024-02-09T01:25:03,21.87,833.99,22.89,1476.01,5283.36,4690.52,46.13,23.90,0.5,1237.5,28.0,0.57,0.51,0.3866,872.3677,30.0000,29.98,20.59,981.76,8.01,4.33
2024-02-09T01:25:08,22.39,834.42,22.89,1476.85,5288.86,4695.14,31.52,16.33,0.5,1233.1,28.0,0.51,0.45,0.3858,870.6046,29.0000,30.25,20.58,981.78,33.03,17.85
2024-02-09T01:25:13,22.51,834.62,22.88,1477.23,5291.54,4697.45,32.22,16.69,0.5,1233.5,28.0,0.54,0.48,0.3850,868.7334,30.0000,30.53,20.57,981.76,8.01,4.33
2024-02-09T01:25:19,22.66,834.50,22.84,1477.08,5278.72,4685.89,3.73,1.93,0.5,1231.4,28.0,0.64,0.57,0.3841,866.8102,30.0000,30.49,20.56,981.77,23.54,12.72
2024-02-09T01:25:24,22.53,834.60,22.84,1477.36,5266.07,4674.33,4.42,2.29,0.5,1232.0,28.0,0.67,0.60,0.3836,865.6554,29.0000,30.26,20.54,981.77,15.79,8.53
2024-02-09T01:25:29,22.03,834.68,22.82,1477.52,5281.79,4688.20,4.42,2.29,0.5,1231.5,28.0,0.57,0.51,0.3829,864.2007,29.0000,29.80,20.54,981.79,23.54,12.72
2024-02-09T01:25:35,21.64,834.71,22.82,1477.67,5279.57,4685.89,-9.50,-4.92,0.5,1231.1,28.0,0.52,0.47,0.3827,863.8589,29.0000,29.34,20.53,981.83,-9.24,-4.99
2024-02-09T01:25:40,21.18,834.50,22.79,1477.32,5243.12,4653.52,-9.50,-4.92,0.5,1235.7,28.0,0.44,0.40,0.3826,863.4345,29.0000,28.92,20.52,981.80,14.92,8.06
2024-02-09T01:25:45,20.58,834.74,22.76,1477.80,5253.77,4662.77,-16.45,-8.52,0.5,1235.9,28.0,0.50,0.45,0.3826,863.5036,29.0000,28.33,20.51,981.81,14.92,8.06
2024-02-09T01:25:51,20.16,834.19,22.75,1476.92,5272.33,4678.95,-16.45,-8.52,0.5,1240.8,28.0,0.55,0.50,0.3828,864.0626,29.0000,27.83,20.49,981.80,-1.46,-0.79
2024-02-09T01:25:56,19.58,834.28,22.75,1477.10,5228.07,4639.64,-1.85,-0.96,0.6,1243.2,28.0,0.58,0.52,0.3831,864.7052,29.0000,27.42,20.48,981.77,7.16,3.87
2024-02-09T01:26:01,19.43,834.41,22.76,1477.42,5228.46,4639.64,-16.45,-8.52,0.6,1247.2,28.0,0.55,0.49,0.3838,866.3519,29.0000,27.21,20.47,981.81,7.16,3.87
2024-02-09T01:26:07,19.27,834.11,22.72,1477.00,5231.41,4641.95,-17.15,-8.88,0.6,1244.5,28.0,0.50,0.45,0.3846,868.2027,30.0000,27.13,20.45,981.81,15.79,8.53
2024-02-09T01:26:12,19.35,833.27,22.74,1475.51,5197.56,4611.89,39.88,20.65,0.6,1246.1,28.0,0.51,0.46,0.3855,870.2811,29.0000,27.25,20.44,981.78,15.79,8.53
