timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3)
2024-02-12T20:39:00,73.49,38.63,20.33,1511.82,18.36,2751.22,0.3063,710.6897,23.0000,23.77,17.04,997.29,0.24,0.23
2024-02-12T20:39:05,55.36,29.10,20.31,1511.52,18.34,2750.70,0.3062,710.3658,23.0000,23.79,17.04,997.30,0.20,0.19
2024-02-12T20:39:10,64.42,33.86,20.31,1512.04,18.34,2751.66,0.3062,710.3887,22.0000,23.79,17.04,997.30,0.15,0.14
2024-02-12T20:39:15,64.42,33.86,20.27,1512.29,18.34,2752.05,0.3060,709.8712,22.0000,23.79,17.04,997.28,0.13,0.13
2024-02-12T20:39:20,47.18,24.80,20.27,1511.48,18.32,2750.57,0.3065,711.0160,22.0000,23.80,17.05,997.31,0.19,0.18
2024-02-12T20:39:25,65.33,34.34,20.30,1511.65,18.36,2750.89,0.3064,710.9273,22.0000,23.79,17.04,997.28,0.39,0.37
2024-02-12T20:39:30,73.49,38.63,20.28,1511.55,18.34,2750.77,0.3059,709.7404,22.0000,23.80,17.04,997.30,0.68,0.66
2024-02-12T20:39:35,56.26,29.57,20.31,1511.32,18.35,2750.24,0.3055,708.8857,22.0000,23.81,17.04,997.26,0.64,0.62
2024-02-12T20:39:40,81.67,42.93,20.30,1510.95,18.34,2749.54,0.3055,708.8140,23.0000,23.80,17.04,997.25,0.52,0.51
2024-02-12T20:39:45,64.42,33.86,20.28,1511.03,18.35,2749.80,0.3059,709.7714,22.0000,23.79,17.04,997.29,0.39,0.38
2024-02-12T20:39:50,73.49,38.63,20.30,1510.92,18.32,2749.54,0.3061,710.1342,22.0000,23.80,17.04,997.27,0.31,0.30
2024-02-12T20:39:55,73.49,38.63,20.30,1511.03,18.31,2749.74,0.3058,709.4152,22.0000,23.80,17.04,997.27,0.23,0.22
2024-02-12T20:40:00,47.18,24.80,20.28,1510.32,18.34,2748.46,0.3055,708.7509,23.0000,23.81,17.04,997.28,0.17,0.16
2024-02-12T20:40:05,56.26,29.57,20.30,1510.29,18.32,2748.36,0.3053,708.2398,22.0000,23.82,17.04,997.26,0.12,0.11
2024-02-12T20:40:10,82.57,43.40,20.28,1509.93,18.35,2747.79,0.3055,708.8246,23.0000,23.81,17.04,997.29,0.08,0.08
2024-02-12T20:40:15,82.57,43.40,20.28,1510.71,18.32,2749.18,0.3061,710.2445,22.0000,23.78,17.04,997.28,0.06,0.06
2024-02-12T20:40:20,38.11,20.03,20.33,1510.72,18.35,2749.14,0.3062,710.3905,23.0000,23.76,17.05,997.29,0.07,0.06
2024-02-12T20:40:25,39.02,20.51,20.28,1510.80,18.36,2749.35,0.3062,710.4823,22.0000,23.75,17.04,997.28,0.07,0.06
2024-02-12T20:40:30,82.57,43.40,20.27,1512.21,18.32,2751.94,0.3060,709.9673,23.0000,23.80,17.04,997.29,0.28,0.27
2024-02-12T20:40:35,65.33,34.34,20.33,1511.82,18.34,2751.22,0.3061,710.3085,23.0000,23.79,17.04,997.29,0.30,0.29
2024-02-12T20:40:40,64.42,33.86,20.28,1511.58,18.35,2750.71,0.3064,710.8016,22.0000,23.75,17.05,997.30,0.26,0.25
2024-02-12T20:40:45,90.75,47.70,20.24,1511.18,18.34,2750.05,0.3061,710.1698,23.0000,23.75,17.04,997.29,0.20,0.20
2024-02-12T20:40:50,56.26,29.57,20.27,1511.07,18.34,2749.81,0.3062,710.4419,23.0000,23.74,17.04,997.27,0.18,0.17
2024-02-12T20:40:55,47.18,24.80,20.25,1510.43,18.36,2748.66,0.3067,711.5857,23.0000,23.72,17.05,997.31,0.14,0.14
2024-02-12T20:41:00,38.11,20.03,20.27,1511.14,18.34,2749.92,0.3066,711.3264,23.0000,23.71,17.05,997.30,0.10,0.10
2024-02-12T20:41:05,64.42,33.86,20.22,1511.77,18.35,2751.07,0.3061,710.2571,22.0000,23.72,17.05,997.30,0.07,0.07
2024-02-12T20:41:10,73.49,38.63,20.28,1511.09,18.36,2749.88,0.3070,712.3338,22.0000,23.72,17.05,997.32,0.05,0.05
2024-02-12T20:41:15,64.42,33.86,20.25,1510.97,18.35,2749.59,0.3066,711.2286,22.0000,23.72,17.05,997.29,0.06,0.06
2024-02-12T20:41:20,90.75,47.70,20.24,1511.25,18.36,2750.22,0.3060,710.0805,22.0000,23.71,17.05,997.34,0.08,0.08
2024-02-12T20:41:25,47.18,24.80,20.22,1512.24,18.38,2752.03,0.3060,709.9017,23.0000,23.72,17.05,997.34,0.08,0.08
2024-02-12T20:41:30,64.42,33.86,20.19,1511.46,18.34,2750.62,0.3059,709.8510,23.0000,23.72,17.04,997.31,0.07,0.07
2024-02-12T20:41:35,56.26,29.57,20.24,1511.23,18.35,2750.23,0.3061,710.3287,22.0000,23.75,17.06,997.39,0.05,0.05
2024-02-12T20:41:40,73.49,38.63,20.24,1511.43,18.36,2750.54,0.3064,710.8527,22.0000,23.77,17.05,997.33,0.04,0.04
2024-02-12T20:41:45,64.42,33.86,20.24,1511.09,18.34,2749.94,0.3063,710.6345,23.0000,23.80,17.05,997.34,0.04,0.04
2024-02-12T20:41:50,99.82,52.47,20.28,1511.72,18.35,2750.99,0.3069,712.1339,22.0000,23.82,17.06,997.34,0.34,0.33
2024-02-12T20:41:55,64.42,33.86,20.33,1512.05,18.36,2751.49,0.3066,711.2021,23.0000,23.82,17.06,997.30,0.39,0.38
2024-02-12T20:42:00,56.26,29.57,20.33,1512.47,18.35,2752.40,0.3064,710.8907,22.0000,23.82,17.06,997.36,0.40,0.39
2024-02-12T20:42:05,47.18,24.80,20.34,1513.02,18.36,2753.39,0.3062,710.4084,22.0000,23.82,17.06,997.35,0.34,0.33
2024-02-12T20:42:10,55.36,29.10,20.34,1513.26,18.36,2753.91,0.3066,711.3487,22.0000,23.80,17.06,997.38,0.32,0.31
2024-02-12T20:42:15,73.49,38.63,20.33,1513.32,18.39,2753.87,0.3068,711.8800,23.0000,23.77,17.06,997.32,0.27,0.26
2024-02-12T20:42:20,47.18,24.80,20.27,1514.21,18.36,2755.56,0.3067,711.5926,22.0000,23.79,17.06,997.35,0.20,0.20
2024-02-12T20:42:25,82.57,43.40,20.28,1514.32,18.36,2755.72,0.3059,709.7482,22.0000,23.77,17.06,997.34,0.18,0.17
2024-02-12T20:42:30,90.75,47.70,20.27,1514.00,18.36,2755.11,0.3060,709.9263,22.0000,23.77,17.07,997.36,0.21,0.20
2024-02-12T20:42:35,64.42,33.86,20.21,1513.91,18.32,2755.01,0.3058,709.5109,23.0000,23.76,17.06,997.35,0.21,0.20
2024-02-12T20:42:40,56.26,29.57,20.27,1513.75,18.35,2754.77,0.3064,710.8643,22.0000,23.75,17.06,997.37,0.18,0.18
2024-02-12T20:42:45,81.67,42.93,20.27,1514.07,18.36,2755.27,0.3066,711.3941,22.0000,23.73,17.06,997.34,0.18,0.18
2024-02-12T20:42:50,64.42,33.86,20.30,1514.34,18.36,2755.83,0.3067,711.6012,22.0000,23.75,17.06,997.36,0.20,0.19
2024-02-12T20:42:55,82.57,43.40,20.21,1514.39,18.34,2755.91,0.3066,711.2731,22.0000,23.73,17.06,997.36,0.19,0.18
2024-02-12T20:43:00,73.49,38.63,20.24,1514.56,18.38,2756.16,0.3070,712.1764,22.0000,23.71,17.07,997.37,0.16,0.16
2024-02-12T20:43:05,64.42,33.86,20.27,1513.86,18.36,2754.80,0.3067,711.5554,23.0000,23.67,17.07,997.34,0.13,0.13
2024-02-12T20:43:10,64.42,33.86,20.22,1514.48,18.39,2756.10,0.3062,710.4945,22.0000,23.67,17.07,997.40,0.17,0.16
2024-02-12T20:43:15,47.18,24.80,20.18,1514.15,18.35,2755.54,0.3065,711.0624,22.0000,23.67,17.06,997.39,0.22,0.21
2024-02-12T20:43:20,73.49,38.63,20.18,1514.07,18.36,2755.25,0.3065,711.0090,22.0000,23.67,17.06,997.33,0.23,0.22
2024-02-12T20:43:25,55.36,29.10,20.18,1513.71,18.35,2754.69,0.3066,711.3821,23.0000,23.70,17.06,997.37,0.23,0.22
2024-02-12T20:43:30,64.42,33.86,20.16,1513.67,18.36,2754.54,0.3066,711.2680,22.0000,23.70,17.06,997.34,0.22,0.21
2024-02-12T20:43:35,64.42,33.86,20.24,1513.23,18.38,2753.86,0.3068,711.8464,22.0000,23.70,17.07,997.42,0.18,0.17
2024-02-12T20:43:40,81.68,42.93,20.24,1513.14,18.36,2753.74,0.3067,711.5863,22.0000,23.72,17.06,997.40,0.13,0.13
2024-02-12T20:43:45,81.68,42.93,20.19,1513.42,18.36,2754.18,0.3069,712.1233,23.0000,23.72,17.06,997.37,0.15,0.15
2024-02-12T20:43:50,64.42,33.86,20.18,1513.69,18.36,2754.61,0.3068,711.8967,22.0000,23.73,17.06,997.35,0.15,0.15
2024-02-12T20:43:55,47.18,24.80,20.22,1512.74,18.36,2752.84,0.3064,710.9195,22.0000,23.77,17.06,997.34,0.20,0.19
2024-02-12T20:44:00,81.67,42.93,20.28,1512.74,18.36,2752.84,0.3064,710.8643,22.0000,23.76,17.06,997.34,0.25,0.24
2024-02-12T20:44:05,90.75,47.70,20.27,1512.85,18.35,2753.14,0.3064,710.9011,23.0000,23.77,17.07,997.41,0.24,0.23
2024-02-12T20:44:10,47.18,24.80,20.27,1512.53,18.36,2752.44,0.3068,711.8489,22.0000,23.78,17.07,997.37,0.23,0.22
2024-02-12T20:44:15,73.49,38.63,20.31,1511.78,18.36,2750.98,0.3067,711.4423,23.0000,23.80,17.07,997.33,0.19,0.18
2024-02-12T20:44:20,82.57,43.40,20.27,1512.04,18.38,2751.52,0.3068,711.9009,23.0000,23.81,17.07,997.35,0.17,0.16
2024-02-12T20:44:25,56.25,29.57,20.24,1511.11,18.36,2749.80,0.3064,710.7752,22.0000,23.80,17.07,997.34,0.14,0.14
2024-02-12T20:44:30,73.49,38.63,20.30,1510.99,18.36,2749.53,0.3063,710.5961,23.0000,23.81,17.07,997.33,0.14,0.13
2024-02-12T20:44:35,56.26,29.57,20.27,1511.36,18.38,2750.28,0.3068,711.8074,22.0000,23.78,17.08,997.39,0.11,0.11
2024-02-12T20:44:40,82.57,43.40,20.30,1510.87,18.34,2749.48,0.3066,711.4659,22.0000,23.76,17.07,997.39,0.09,0.08
2024-02-12T20:44:45,73.49,38.63,20.29,1510.92,18.38,2749.41,0.3072,712.8145,22.0000,23.72,17.08,997.36,0.16,0.15
2024-02-12T20:44:50,64.41,33.86,20.24,1511.68,18.36,2750.74,0.3070,712.3161,22.0000,23.71,17.08,997.35,0.15,0.15
2024-02-12T20:44:55,73.49,38.63,20.22,1511.44,18.38,2750.50,0.3073,713.0579,22.0000,23.69,17.07,997.38,0.16,0.16
2024-02-12T20:45:00,47.18,24.80,20.24,1511.49,18.38,2750.53,0.3075,713.3211,22.0000,23.72,17.07,997.36,0.19,0.18
2024-02-12T20:45:05,82.57,43.40,20.26,1511.07,18.38,2749.78,0.3073,713.0226,22.0000,23.71,17.08,997.40,0.18,0.17
2024-02-12T20:45:10,73.50,38.63,20.19,1511.20,18.38,2750.13,0.3073,712.9225,22.0000,23.69,17.07,997.41,0.20,0.19
2024-02-12T20:45:15,81.67,42.93,20.21,1511.13,18.39,2749.94,0.3070,712.2525,22.0000,23.70,17.07,997.38,0.17,0.16
2024-02-12T20:45:20,73.49,38.63,20.21,1511.27,18.39,2750.11,0.3067,711.6321,23.0000,23.67,17.07,997.35,0.16,0.15
2024-02-12T20:45:25,64.42,33.86,20.18,1511.37,18.39,2750.32,0.3074,713.2064,23.0000,23.66,17.07,997.36,0.13,0.13
2024-02-12T20:45:30,65.33,34.34,20.13,1511.18,18.38,2750.10,0.3079,714.3385,22.0000,23.66,17.07,997.41,0.10,0.10
2024-02-12T20:45:35,73.49,38.63,20.21,1511.87,18.41,2751.31,0.3070,712.1884,22.0000,23.68,17.07,997.39,0.08,0.07
2024-02-12T20:45:40,56.26,29.57,20.21,1511.81,18.38,2751.26,0.3073,713.0800,22.0000,23.68,17.07,997.41,0.05,0.05
2024-02-12T20:45:45,64.42,33.86,20.18,1512.09,18.39,2751.68,0.3073,712.8959,22.0000,23.70,17.07,997.38,0.04,0.03
2024-02-12T20:45:50,82.57,43.40,20.13,1512.40,18.39,2752.33,0.3072,712.7574,22.0000,23.70,17.06,997.38,0.06,0.06
2024-02-12T20:45:55,82.57,43.40,20.19,1512.99,18.35,2753.50,0.3071,712.5022,22.0000,23.72,17.06,997.41,0.14,0.13
2024-02-12T20:46:00,81.67,42.93,20.24,1513.32,18.39,2753.96,0.3075,713.4548,22.0000,23.74,17.07,997.39,0.28,0.27
2024-02-12T20:46:05,73.50,38.63,20.24,1513.54,18.38,2754.42,0.3073,712.9853,22.0000,23.75,17.06,997.38,0.32,0.30
2024-02-12T20:46:10,82.57,43.40,20.26,1514.03,18.39,2755.20,0.3073,712.8564,22.0000,23.75,17.07,997.38,0.28,0.27
2024-02-12T20:46:15,64.42,33.86,20.22,1513.60,18.38,2754.47,0.3069,712.1066,23.0000,23.75,17.06,997.36,0.22,0.21
2024-02-12T20:46:20,64.42,33.86,20.22,1514.23,18.41,2755.60,0.3071,712.5124,23.0000,23.74,17.07,997.39,0.18,0.17
2024-02-12T20:46:25,99.82,52.47,20.21,1514.04,18.38,2755.26,0.3074,713.2985,22.0000,23.75,17.06,997.36,0.15,0.14
2024-02-12T20:46:30,65.33,34.34,20.25,1513.68,18.34,2754.66,0.3072,712.7733,23.0000,23.75,17.06,997.38,0.13,0.12
2024-02-12T20:46:35,65.33,34.34,20.26,1514.01,18.38,2755.15,0.3072,712.6700,23.0000,23.75,17.07,997.37,0.14,0.14
2024-02-12T20:46:40,99.82,52.47,20.26,1513.79,18.38,2754.79,0.3071,712.6270,22.0000,23.76,17.06,997.35,0.17,0.16
2024-02-12T20:46:45,64.42,33.86,20.26,1513.66,18.38,2754.56,0.3075,713.4933,22.0000,23.75,17.07,997.39,0.17,0.16
2024-02-12T20:46:50,47.18,24.80,20.26,1513.40,18.41,2754.15,0.3073,712.9186,23.0000,23.72,17.05,997.34,0.14,0.14
2024-02-12T20:46:55,73.50,38.63,20.21,1512.74,18.38,2753.03,0.3075,713.5420,22.0000,23.72,17.06,997.40,0.11,0.10
2024-02-12T20:47:00,73.50,38.63,20.27,1512.71,18.36,2752.92,0.3078,714.2552,23.0000,23.71,17.06,997.39,0.08,0.08
2024-02-12T20:47:05,64.42,33.86,20.26,1512.60,18.38,2752.76,0.3071,712.6628,22.0000,23.74,17.05,997.37,0.08,0.07
2024-02-12T20:47:10,64.42,33.86,20.18,1512.46,18.36,2752.43,0.3074,713.1391,23.0000,23.76,17.06,997.37,0.07,0.07
2024-02-12T20:47:15,90.75,47.70,20.24,1512.94,18.36,2753.29,0.3071,712.5759,22.0000,23.76,17.06,997.37,0.06,0.06
2024-02-12T20:47:20,56.26,29.57,20.24,1512.79,18.38,2753.02,0.3074,713.1438,22.0000,23.72,17.06,997.37,0.07,0.06
2024-02-12T20:47:25,55.36,29.10,20.19,1512.97,18.38,2753.41,0.3077,713.8937,23.0000,23.70,17.06,997.39,0.11,0.10
2024-02-12T20:47:30,56.26,29.57,20.21,1514.19,18.38,2755.57,0.3078,714.0626,23.0000,23.69,17.06,997.37,0.18,0.17
2024-02-12T20:47:35,90.75,47.70,20.18,1514.39,18.38,2755.86,0.3074,713.1790,22.0000,23.70,17.07,997.38,0.24,0.23
2024-02-12T20:47:40,73.49,38.63,20.22,1514.45,18.38,2755.99,0.3080,714.6885,22.0000,23.71,17.06,997.35,0.25,0.24
2024-02-12T20:47:45,56.26,29.57,20.18,1514.57,18.36,2756.16,0.3079,714.4125,22.0000,23.73,17.07,997.36,0.25,0.24
2024-02-12T20:47:50,82.57,43.40,20.19,1514.95,18.38,2756.90,0.3080,714.4903,22.0000,23.73,17.06,997.35,0.23,0.22
2024-02-12T20:47:55,73.50,38.63,20.22,1514.75,18.39,2756.62,0.3080,714.5474,22.0000,23.72,17.06,997.38,0.20,0.20
2024-02-12T20:48:00,47.18,24.80,20.22,1515.26,18.39,2757.43,0.3079,714.4476,22.0000,23.73,17.06,997.34,0.17,0.17
2024-02-12T20:48:05,73.49,38.63,20.27,1515.21,18.38,2757.36,0.3080,714.4908,22.0000,23.75,17.07,997.38,0.17,0.16
2024-02-12T20:48:10,73.49,38.63,20.21,1515.23,18.38,2757.41,0.3079,714.4697,22.0000,23.76,17.07,997.38,0.13,0.13
2024-02-12T20:48:15,99.82,52.47,20.18,1515.91,18.41,2758.52,0.3081,714.6909,22.0000,23.77,17.07,997.34,0.10,0.10
2024-02-12T20:48:20,64.42,33.86,20.26,1515.36,18.38,2757.64,0.3083,715.3052,22.0000,23.77,17.07,997.38,0.07,0.07
2024-02-12T20:48:25,65.33,34.34,20.24,1514.65,18.38,2756.36,0.3081,714.9315,22.0000,23.78,17.06,997.35,0.05,0.05
2024-02-12T20:48:30,82.57,43.40,20.33,1514.50,18.38,2756.20,0.3079,714.3315,22.0000,23.75,17.06,997.39,0.05,0.04
2024-02-12T20:48:35,29.95,15.74,20.25,1514.59,18.36,2756.28,0.3079,714.4299,22.0000,23.76,17.06,997.37,0.07,0.07
2024-02-12T20:48:40,73.50,38.63,20.25,1514.88,18.36,2756.88,0.3076,713.7599,22.0000,23.77,17.06,997.39,0.09,0.08
2024-02-12T20:48:45,56.26,29.57,20.26,1515.46,18.41,2757.81,0.3078,714.1536,22.0000,23.78,17.06,997.34,0.11,0.10
2024-02-12T20:48:50,47.18,24.80,20.27,1515.71,18.38,2758.36,0.3075,713.4603,23.0000,23.76,17.06,997.38,0.10,0.10
2024-02-12T20:48:55,82.57,43.40,20.26,1516.04,18.38,2759.03,0.3086,715.9178,23.0000,23.74,17.06,997.40,0.09,0.09
2024-02-12T20:49:00,73.50,38.63,20.27,1515.89,18.38,2758.76,0.3087,716.1908,23.0000,23.73,17.05,997.37,0.11,0.11
2024-02-12T20:49:05,73.49,38.63,20.26,1516.20,18.39,2759.23,0.3086,716.0046,22.0000,23.69,17.06,997.37,0.15,0.14
2024-02-12T20:49:10,29.95,15.74,20.22,1516.26,18.41,2759.34,0.3081,714.8176,22.0000,23.68,17.06,997.37,0.16,0.16
2024-02-12T20:49:15,56.26,29.57,20.13,1516.72,18.39,2760.09,0.3083,715.2051,22.0000,23.68,17.07,997.37,0.16,0.16
2024-02-12T20:49:20,29.94,15.74,20.22,1517.48,18.39,2761.48,0.3078,714.1850,23.0000,23.66,17.07,997.37,0.19,0.18
2024-02-12T20:49:25,73.49,38.63,20.13,1517.39,18.38,2761.22,0.3080,714.6343,22.0000,23.66,17.08,997.38,0.20,0.19
2024-02-12T20:49:30,47.18,24.80,20.18,1518.00,18.42,2762.50,0.3083,715.2733,23.0000,23.65,17.07,997.40,0.22,0.21
2024-02-12T20:49:35,81.67,42.93,20.16,1518.41,18.38,2763.21,0.3081,714.8722,22.0000,23.67,17.07,997.39,0.19,0.18
2024-02-12T20:49:40,64.42,33.86,20.14,1518.54,18.42,2763.42,0.3082,715.0779,22.0000,23.68,17.07,997.38,0.15,0.15
2024-02-12T20:49:45,73.49,38.63,20.18,1518.53,18.38,2763.37,0.3079,714.4723,22.0000,23.69,17.07,997.37,0.11,0.11
2024-02-12T20:49:50,48.10,25.28,20.21,1517.95,18.38,2762.41,0.3079,714.2729,23.0000,23.71,17.07,997.40,0.11,0.10
2024-02-12T20:49:55,47.18,24.80,20.21,1517.30,18.39,2761.24,0.3083,715.2375,22.0000,23.72,17.07,997.41,0.11,0.11
2024-02-12T20:50:00,64.42,33.86,20.19,1517.27,18.38,2761.20,0.3082,715.1814,22.0000,23.71,17.07,997.41,0.11,0.11
2024-02-12T20:50:05,56.26,29.57,20.18,1517.23,18.38,2761.12,0.3086,716.0400,22.0000,23.74,17.07,997.41,0.12,0.11
2024-02-12T20:50:10,64.42,33.86,20.24,1517.25,18.36,2761.18,0.3082,715.1301,22.0000,23.74,17.07,997.42,0.10,0.09
2024-02-12T20:50:15,65.33,34.34,20.24,1516.66,18.39,2760.12,0.3081,714.8693,22.0000,23.76,17.07,997.42,0.08,0.07
2024-02-12T20:50:20,73.50,38.63,20.24,1516.97,18.41,2760.74,0.3083,715.2970,22.0000,23.77,17.06,997.41,0.05,0.05
2024-02-12T20:50:25,73.50,38.63,20.25,1516.09,18.36,2759.22,0.3080,714.5982,22.0000,23.79,17.06,997.44,0.07,0.06
2024-02-12T20:50:30,64.42,33.86,20.21,1515.83,18.39,2758.57,0.3081,714.7682,23.0000,23.80,17.07,997.41,0.08,0.08
2024-02-12T20:50:35,82.57,43.40,20.29,1516.16,18.39,2759.24,0.3082,715.0085,22.0000,23.81,17.06,997.40,0.11,0.11
2024-02-12T20:50:40,90.75,47.70,20.29,1516.01,18.39,2758.92,0.3079,714.4292,22.0000,23.82,17.07,997.42,0.13,0.13
2024-02-12T20:50:45,55.37,29.10,20.32,1516.74,18.39,2760.36,0.3078,714.1565,22.0000,23.81,17.07,997.46,0.16,0.15
2024-02-12T20:50:50,47.18,24.80,20.33,1517.30,18.39,2761.35,0.3081,714.8520,22.0000,23.78,17.06,997.41,0.14,0.13
2024-02-12T20:50:55,47.18,24.80,20.27,1517.04,18.39,2760.86,0.3080,714.6861,22.0000,23.75,17.07,997.45,0.11,0.10
2024-02-12T20:51:00,73.50,38.63,20.24,1516.75,18.36,2760.28,0.3078,714.0601,22.0000,23.75,17.07,997.42,0.08,0.08
2024-02-12T20:51:05,73.49,38.63,20.19,1515.03,18.38,2757.10,0.3084,715.4590,23.0000,23.76,17.07,997.41,0.06,0.05
2024-02-12T20:51:10,64.42,33.86,20.19,1515.24,18.38,2757.36,0.3076,713.6510,22.0000,23.75,17.08,997.39,0.07,0.07
2024-02-12T20:51:15,56.26,29.57,20.18,1515.60,18.38,2758.26,0.3081,714.9049,22.0000,23.71,17.07,997.45,0.06,0.06
2024-02-12T20:51:20,65.33,34.34,20.18,1515.41,18.38,2757.79,0.3084,715.4999,22.0000,23.68,17.09,997.47,0.07,0.07
2024-02-12T20:51:25,73.50,38.63,20.13,1515.28,18.39,2757.64,0.3081,714.9631,22.0000,23.69,17.08,997.47,0.09,0.08
2024-02-12T20:51:30,47.18,24.80,20.12,1514.56,18.39,2756.20,0.3083,715.3283,23.0000,23.67,17.08,997.42,0.09,0.09
2024-02-12T20:51:35,82.57,43.40,20.15,1513.78,18.38,2754.71,0.3087,716.2361,23.0000,23.68,17.08,997.40,0.08,0.08
2024-02-12T20:51:40,73.49,38.63,20.16,1513.53,18.38,2754.27,0.3086,716.0037,23.0000,23.67,17.09,997.44,0.07,0.07
2024-02-12T20:51:45,73.50,38.63,20.10,1513.11,18.39,2753.63,0.3084,715.6399,23.0000,23.66,17.08,997.45,0.09,0.08
2024-02-12T20:51:50,73.49,38.63,20.15,1513.65,18.38,2754.59,0.3083,715.3915,22.0000,23.66,17.08,997.44,0.13,0.13
2024-02-12T20:51:55,64.42,33.86,20.18,1513.32,18.39,2753.99,0.3083,715.3533,22.0000,23.65,17.08,997.44,0.14,0.14
2024-02-12T20:52:00,47.18,24.80,20.12,1513.08,18.41,2753.57,0.3085,715.7071,23.0000,23.68,17.08,997.45,0.14,0.13
2024-02-12T20:52:05,90.75,47.70,20.17,1514.00,18.42,2755.30,0.3081,714.8008,22.0000,23.68,17.08,997.47,0.11,0.11
2024-02-12T20:52:10,82.57,43.40,20.19,1514.16,18.39,2755.52,0.3078,714.1392,22.0000,23.67,17.08,997.44,0.12,0.12
2024-02-12T20:52:15,47.18,24.80,20.18,1513.75,18.39,2754.86,0.3079,714.3127,22.0000,23.71,17.08,997.47,0.13,0.12
2024-02-12T20:52:20,64.42,33.86,20.19,1514.22,18.39,2755.64,0.3080,714.6719,23.0000,23.71,17.08,997.45,0.13,0.12
2024-02-12T20:52:25,64.42,33.86,20.22,1513.76,18.38,2754.81,0.3078,714.0767,22.0000,23.71,17.08,997.45,0.14,0.14
2024-02-12T20:52:30,99.83,52.47,20.13,1513.89,18.38,2755.12,0.3081,714.9430,22.0000,23.73,17.07,997.44,0.16,0.15
2024-02-12T20:52:35,81.68,42.93,20.18,1513.92,18.39,2755.11,0.3082,715.1547,22.0000,23.75,17.08,997.45,0.17,0.16
2024-02-12T20:52:40,82.57,43.40,20.22,1513.72,18.38,2754.71,0.3082,714.9910,23.0000,23.75,17.08,997.44,0.15,0.14
2024-02-12T20:52:45,73.50,38.63,20.26,1513.40,18.38,2754.20,0.3080,714.6129,22.0000,23.74,17.08,997.46,0.12,0.11
2024-02-12T20:52:50,73.50,38.63,20.21,1513.64,18.38,2754.76,0.3080,714.5477,22.0000,23.76,17.07,997.47,0.09,0.08
2024-02-12T20:52:55,82.57,43.40,20.21,1512.91,18.38,2753.37,0.3080,714.5747,22.0000,23.75,17.08,997.49,0.16,0.15
2024-02-12T20:53:00,56.26,29.57,20.22,1512.54,18.38,2752.57,0.3087,716.2710,22.0000,23.75,17.09,997.47,0.15,0.15
2024-02-12T20:53:05,64.42,33.86,20.29,1512.71,18.38,2752.88,0.3092,717.4358,22.0000,23.75,17.08,997.44,0.12,0.12
2024-02-12T20:53:10,64.42,33.86,20.19,1512.81,18.39,2753.12,0.3094,717.7901,23.0000,23.73,17.08,997.46,0.09,0.09
2024-02-12T20:53:15,47.18,24.80,20.19,1512.59,18.38,2752.76,0.3086,716.0166,22.0000,23.71,17.08,997.47,0.07,0.06
2024-02-12T20:53:20,90.76,47.70,20.19,1513.03,18.39,2753.61,0.3087,716.2105,22.0000,23.70,17.09,997.52,0.06,0.06
2024-02-12T20:53:25,56.26,29.57,20.13,1513.47,18.39,2754.32,0.3086,715.9402,22.0000,23.67,17.08,997.46,0.51,0.49
2024-02-12T20:53:30,73.50,38.63,20.16,1512.90,18.38,2753.30,0.3087,716.2301,23.0000,23.69,17.08,997.47,0.43,0.41
2024-02-12T20:53:35,81.68,42.93,20.16,1512.87,18.38,2753.28,0.3086,716.1455,22.0000,23.68,17.08,997.48,0.35,0.33
2024-02-12T20:53:40,47.19,24.80,20.18,1513.09,18.39,2753.71,0.3085,715.8797,22.0000,23.65,17.08,997.49,0.31,0.29
2024-02-12T20:53:45,82.57,43.40,20.12,1512.44,18.41,2752.49,0.3090,716.9288,22.0000,23.66,17.08,997.48,0.27,0.26
2024-02-12T20:53:50,64.42,33.86,20.12,1512.29,18.39,2752.26,0.3088,716.5844,22.0000,23.66,17.08,997.49,0.22,0.21
2024-02-12T20:53:55,73.50,38.63,20.18,1511.91,18.39,2751.62,0.3092,717.4595,22.0000,23.68,17.08,997.51,0.16,0.15
2024-02-12T20:54:00,56.26,29.57,20.19,1511.72,18.38,2751.26,0.3088,716.4983,22.0000,23.68,17.08,997.51,0.13,0.13
2024-02-12T20:54:05,73.50,38.63,20.16,1511.81,18.39,2751.29,0.3087,716.2326,23.0000,23.66,17.08,997.46,0.19,0.18
2024-02-12T20:54:10,64.42,33.86,20.15,1511.93,18.38,2751.65,0.3087,716.3561,22.0000,23.68,17.08,997.51,0.28,0.26
2024-02-12T20:54:15,81.68,42.93,20.15,1511.96,18.38,2751.69,0.3084,715.6456,22.0000,23.68,17.08,997.50,0.33,0.31
2024-02-12T20:54:20,74.42,39.11,20.18,1511.48,18.38,2750.98,0.3090,717.0416,22.0000,23.71,17.07,997.52,0.29,0.28
2024-02-12T20:54:25,90.76,47.70,20.19,1511.97,18.41,2751.83,0.3090,717.0634,22.0000,23.72,17.07,997.52,0.23,0.22
